2000,7
4000,4
6000,3
8000,1
10000,3
12000,5
14000,1
16000,4
18000,1
20000,3
22000,5
24000,3
26000,2
28000,4
30000,2
32000,3
34000,5
36000,3
38000,3
40000,2
42000,3
44000,2
46000,3
48000,2
50000,3
52000,2
54000,2
56000,3
58000,3
60000,2
62000,3
64000,2
66000,3
68000,2
70000,4
72000,3
74000,3
76000,2
78000,3
80000,3
82000,1
84000,1
86000,2
88000,3
90000,3
92000,1
94000,1
96000,3
98000,1
100000,4
102000,4
104000,3
106000,4
108000,4
110000,3
112000,4
114000,1
116000,3
118000,4
120000,2
122000,2
124000,2
126000,3
128000,3
130000,4
132000,3
134000,2
136000,4
138000,2
140000,4
142000,4
144000,3
146000,3
148000,3
150000,4
152000,3
154000,3
156000,4
158000,2
160000,2
162000,2
164000,2
166000,3
168000,3
170000,3
172000,3
174000,2
176000,3
178000,3
180000,1
182000,3
184000,3
186000,2
188000,2
190000,4
192000,2
194000,3
196000,1
198000,3
200000,3
202000,4
203890,0
