10,15
20,11
30,13
40,12
50,12
60,14
70,12
80,12
90,11
100,11
110,11
120,11
130,9
140,9
150,9
160,11
170,11
180,11
190,9
200,9
210,11
220,9
230,9
240,9
250,11
260,11
270,9
280,9
290,13
300,9
310,10
320,10
330,10
340,10
350,10
360,10
370,10
380,10
390,5
400,8
410,8
420,10
430,9
440,5
450,10
460,10
470,11
480,5
490,8
500,7
510,10
520,7
530,10
540,7
550,10
560,7
570,10
580,7
590,10
600,7
610,10
620,7
630,10
640,7
650,10
660,5
670,10
680,5
690,10
700,11
710,10
720,10
730,2
740,10
750,10
760,8
770,10
780,7
790,7
800,7
810,7
820,2
830,2
840,2
850,2
860,2
870,2
880,2
890,2
900,8
910,8
920,5
930,7
940,2
950,9
960,6
970,5
980,5
990,7
1000,9
1010,4
1020,6
1030,7
1040,6
1050,5
1060,7
1070,2
1080,6
1090,6
1100,4
1110,6
1120,4
1130,6
1140,6
1150,4
1160,6
1170,4
1180,6
1190,6
1200,4
1210,6
1220,4
1230,6
1240,4
1250,6
1260,4
1270,5
1280,6
1290,6
1300,4
1310,6
1320,4
1330,5
1340,5
1350,6
1360,5
1370,5
1380,5
1390,5
1400,5
1410,5
1420,5
1430,5
1440,5
1450,5
1460,5
1470,5
1480,6
1490,6
1500,5
1510,6
1520,6
1530,5
1540,6
1550,5
1560,6
1562,0
