10,25
20,13
30,13
40,12
50,12
60,14
70,13
80,11
90,9
100,9
110,9
120,11
130,11
140,11
150,11
160,9
170,9
180,11
190,11
200,11
210,9
220,9
230,9
240,9
250,11
260,11
270,9
280,13
290,9
300,9
310,10
320,10
330,10
340,10
350,10
360,10
370,10
380,10
390,10
400,12
410,11
420,10
430,8
440,8
450,8
460,10
470,7
480,7
490,5
500,11
510,5
520,11
530,5
540,11
550,8
560,11
570,8
580,7
590,8
600,7
610,10
620,7
630,10
640,7
650,10
660,7
670,10
680,10
690,2
700,10
710,10
720,8
730,10
740,11
750,10
760,10
770,2
780,2
790,2
800,2
810,2
820,8
830,8
840,8
850,8
860,8
870,8
880,8
890,8
900,10
910,9
920,5
930,4
940,10
950,10
960,10
970,6
980,5
990,7
1000,7
1010,5
1020,7
1030,2
1040,6
1050,9
1060,7
1070,6
1080,4
1090,6
1100,4
1110,6
1120,6
1130,4
1140,6
1150,4
1160,6
1170,4
1180,4
1190,6
1200,4
1210,6
1220,6
1230,6
1240,4
1250,6
1260,4
1270,5
1280,6
1290,6
1300,4
1310,6
1320,5
1330,6
1340,5
1350,5
1360,6
1370,5
1380,5
1390,5
1400,5
1410,5
1420,5
1430,5
1440,5
1450,6
1460,5
1470,5
1480,6
1490,6
1500,5
1510,5
1520,6
1530,5
1540,6
1550,5
1558,0
