10,23
20,13
30,13
40,17
50,12
60,13
70,14
80,9
90,9
100,12
110,11
120,9
130,12
140,11
150,9
160,9
170,11
180,9
190,9
200,11
210,9
220,9
230,9
240,11
250,11
260,9
270,9
280,9
290,10
300,10
310,10
320,10
330,10
340,10
350,10
360,12
370,12
380,10
390,5
400,5
410,11
420,11
430,10
440,8
450,10
460,10
470,5
480,10
490,5
500,10
510,5
520,10
530,5
540,11
550,5
560,11
570,8
580,11
590,8
600,7
610,8
620,7
630,8
640,7
650,10
660,7
670,10
680,7
690,10
700,8
710,10
720,11
730,10
740,10
750,2
760,10
770,11
780,11
790,11
800,11
810,11
820,7
830,7
840,7
850,7
860,7
870,7
880,7
890,7
900,7
910,10
920,10
930,5
940,5
950,5
960,7
970,7
980,4
990,6
1000,6
1010,5
1020,7
1030,2
1040,6
1050,9
1060,6
1070,4
1080,6
1090,4
1100,6
1110,6
1120,4
1130,6
1140,4
1150,6
1160,6
1170,4
1180,6
1190,4
1200,6
1210,4
1220,5
1230,6
1240,6
1250,4
1260,6
1270,4
1280,5
1290,6
1300,6
1310,5
1320,5
1330,5
1340,5
1350,5
1360,6
1370,6
1380,6
1390,5
1400,5
1410,5
1420,5
1430,6
1440,5
1450,5
1460,6
1470,6
1480,5
1490,5
1500,6
1510,5
1520,6
1530,5
1540,6
1550,0
1550,0
