10,15
20,27
30,13
40,9
50,12
60,12
70,12
80,12
90,9
100,9
110,11
120,9
130,11
140,9
150,10
160,9
170,9
180,10
190,9
200,9
210,11
220,9
230,9
240,11
250,9
260,9
270,10
280,9
290,10
300,10
310,10
320,7
330,10
340,10
350,10
360,7
370,7
380,14
390,11
400,8
410,10
420,10
430,5
440,5
450,7
460,10
470,11
480,8
490,11
500,8
510,7
520,8
530,7
540,10
550,7
560,10
570,7
580,10
590,7
600,10
610,7
620,10
630,7
640,10
650,7
660,10
670,7
680,10
690,8
700,10
710,11
720,10
730,10
740,2
750,10
760,11
770,11
780,11
790,11
800,7
810,7
820,7
830,7
840,7
850,7
860,7
870,7
880,7
890,4
900,5
910,7
920,10
930,10
940,10
950,4
960,5
970,7
980,7
990,6
1000,9
1010,7
1020,6
1030,5
1040,7
1050,4
1060,6
1070,4
1080,6
1090,4
1100,4
1110,6
1120,4
1130,6
1140,4
1150,6
1160,6
1170,4
1180,6
1190,4
1200,5
1210,6
1220,6
1230,4
1240,6
1250,4
1260,5
1270,6
1280,6
1290,4
1300,6
1310,5
1320,5
1330,5
1340,6
1350,6
1360,6
1370,5
1380,5
1390,5
1400,5
1410,6
1420,6
1430,5
1440,5
1450,6
1460,5
1470,5
1480,6
1490,6
1500,5
1510,6
1520,5
1530,6
1536,0
